"Product_Num","Machine_Num","Avg_Duration","Step_Num"
"SH501","37","14.53","4"
"SH501","50","54.9","5"
"SH501","54","11.35","6"
"SH501","69","87.94","7"
"SH501","72","7.75","8"
"SH502","7","28.61","1"
"SH502","17","14.36","2"
"SH502","22","5.47","3"
"SH502","39","6.58","4"
"SH502","49","31.53","5"
"SH502","52","11.03","6"
"SH502","68","21.03","7"
"SH502","72","7.82","8"
"SH503","10","17.05","1"
"SH503","12","10.96","2"
"SH503","21","4.52","3"
"SH503","33","7.05","4"
"SH503","45","73.88","5"
"SH503","57","20.72","6"
"SH503","61","70.59","7"
"SH503","71","8.77","8"
"SH504","1","46.64","1"
"SH504","15","15.98","2"
"SH504","29","3.52","3"
"SH504","32","9.99","4"
"SH504","42","44.37","5"
"SH504","55","14.57","6"
"SH504","69","15.77","7"
"SH504","72","7.91","8"
"SH505","2","39.75","1"
"SH505","17","10.52","2"
"SH505","27","6.04","3"
"SH505","38","9.94","4"
"SH505","45","65.63","5"
"SH505","58","11.93","6"
"SH505","67","15.96","7"
"SH505","72","7.86","8"
"SH506","8","36.92","1"
"SH506","14","15.2","2"
"SH506","27","6.01","3"
"SH506","35","8.53","4"
"SH506","47","71.79","5"
"SH506","60","11","6"
"SH506","63","37.7","7"
"SH506","71","8.88","8"
"SH507","7","41.52","1"
"SH507","18","20.51","2"
"SH507","26","6.49","3"
"SH507","34","6.49","4"
"SH507","44","37.63","5"
"SH507","52","12.07","6"
"SH507","68","36.49","7"
"SH507","72","7.93","8"
"SH508","4","47.3","1"
"SH508","16","17.55","2"
"SH508","25","5.97","3"
"SH508","37","12.54","4"
"SH508","42","50.62","5"
"SH508","56","8.46","6"
"SH508","68","61.18","7"
"SH508","72","7.85","8"
"SH509","4","35.64","1"
"SH509","14","15.14","2"
"SH509","30","6.5","3"
"SH509","33","8.5","4"
"SH509","42","49.27","5"
"SH509","58","12.94","6"
"SH509","70","19.98","7"
"SH509","72","7.89","8"
"SH510","7","32","1"
"SH510","16","22.44","2"
"SH510","29","4.98","3"
"SH510","34","6.5","4"
"SH510","48","34.29","5"
"SH510","51","9.02","6"
"SH510","69","21.5","7"
"SH510","72","7.82","8"
"SH511","6","27.27","1"
"SH511","18","24.49","2"
"SH511","29","5.97","3"
"SH511","33","14.44","4"
"SH511","41","47.04","5"
"SH511","54","11.75","6"
"SH511","68","86.5","7"
"SH511","72","7.58","8"
"SH512","6","41.32","1"
"SH512","19","14.51","2"
"SH512","21","3.49","3"
"SH512","35","8.44","4"
"SH512","50","64.27","5"
"SH512","59","15","6"
"SH512","65","16.05","7"
"SH512","71","8.9","8"
"SH513","9","47.86","1"
"SH513","18","21.3","2"
"SH513","28","6.95","3"
"SH513","38","12.53","4"
"SH513","44","45.24","5"
"SH513","52","16.51","6"
"SH513","66","26.61","7"
"SH513","72","7.8","8"
"SH514","2","43.03","1"
"SH514","13","19.94","2"
"SH514","28","6.58","3"
"SH514","37","12.56","4"
"SH514","47","60.05","5"
"SH514","60","19.87","6"
"SH514","65","84.91","7"
"SH514","71","8.76","8"
"SH515","8","21.9","1"
"SH515","17","24.03","2"
"SH515","29","3.51","3"
"SH515","35","7.49","4"
"SH515","42","73.13","5"
"SH515","55","15.01","6"
"SH515","63","26.69","7"
"SH515","71","8.9","8"
"SH516","5","41.47","1"
"SH516","20","16.3","2"
"SH516","29","3.49","3"
"SH516","33","12.47","4"
"SH516","48","61.26","5"
"SH516","53","15.4","6"
"SH516","68","59.58","7"
"SH516","72","7.78","8"
"SH517","6","17.54","1"
"SH517","16","13.45","2"
"SH517","22","4.02","3"
"SH517","36","5.47","4"
"SH517","47","33.74","5"
"SH517","56","9.03","6"
"SH517","64","37.88","7"
"SH517","71","8.49","8"
"SH518","5","31.54","1"
"SH518","19","13.57","2"
"SH518","23","3.99","3"
"SH518","40","13","4"
"SH518","45","51.17","5"
"SH518","52","10.9","6"
"SH518","64","48.38","7"
"SH518","71","9.05","8"
"SH519","4","15.93","1"
"SH519","17","14.11","2"
"SH519","22","4.49","3"
"SH519","31","7.52","4"
"SH519","42","61.69","5"
"SH519","53","20.55","6"
"SH519","65","54.06","7"
"SH519","71","8.97","8"
"SH520","8","26.57","1"
"SH520","15","11.92","2"
"SH520","26","7.56","3"
"SH520","31","11.44","4"
"SH520","47","33.51","5"
"SH520","55","12.52","6"
"SH520","62","75.97","7"
"SH520","71","8.54","8"
"SH521","6","36.44","1"
"SH521","14","20.76","2"
"SH521","27","6.07","3"
"SH521","38","7.97","4"
"SH521","47","68.93","5"
"SH521","54","8.52","6"
"SH521","69","89.45","7"
"SH521","72","7.66","8"
"SH522","7","19.47","1"
"SH522","12","13.46","2"
"SH522","25","4.43","3"
"SH522","38","13.95","4"
"SH522","46","63.78","5"
"SH522","59","20.72","6"
"SH522","63","23.11","7"
"SH522","71","8.64","8"
"SH523","9","26.63","1"
"SH523","20","19.37","2"
"SH523","23","2.5","3"
"SH523","37","7.49","4"
"SH523","42","29.97","5"
"SH523","57","9.5","6"
"SH523","65","87.57","7"
"SH523","71","8.82","8"
"SH524","6","26.54","1"
"SH524","13","15.94","2"
"SH524","23","3.56","3"
"SH524","34","7","4"
"SH524","44","55.67","5"
"SH524","53","7.91","6"
"SH524","64","70.31","7"
"SH524","71","8.87","8"
"SH525","6","29.03","1"
"SH525","11","21.63","2"
"SH525","27","7.06","3"
"SH525","38","6.99","4"
"SH525","41","64.81","5"
"SH525","53","15.71","6"
"SH525","70","81.34","7"
"SH525","72","7.76","8"
"SH526","2","38.63","1"
"SH526","13","21.33","2"
"SH526","25","3.51","3"
"SH526","35","8.47","4"
"SH526","45","45.8","5"
"SH526","54","7.52","6"
"SH526","65","32.25","7"
"SH526","71","8.58","8"
"SH527","3","44.37","1"
"SH527","14","14.56","2"
"SH527","26","5.46","3"
"SH527","32","10.04","4"
"SH527","47","37.94","5"
"SH527","55","12.64","6"
"SH527","68","16.6","7"
"SH527","72","7.53","8"
"SH528","9","15.51","1"
"SH528","13","10.91","2"
"SH528","22","4.53","3"
"SH528","38","5.51","4"
"SH528","46","41.87","5"
"SH528","58","18.93","6"
"SH528","65","21.43","7"
"SH528","71","8.66","8"
"SH529","10","32.02","1"
"SH529","19","13.83","2"
"SH529","25","7.47","3"
"SH529","37","12.57","4"
"SH529","50","73.83","5"
"SH529","56","11.79","6"
"SH529","65","61.92","7"
"SH529","71","8.72","8"
"SH530","2","35.62","1"
"SH530","16","11.64","2"
"SH530","28","4.04","3"
"SH530","34","5.52","4"
"SH530","45","36.04","5"
"SH530","53","11.47","6"
"SH530","65","61.79","7"
"SH530","71","8.96","8"
"SH531","9","43.19","1"
"SH531","19","13.14","2"
"SH531","30","5","3"
"SH531","33","14.02","4"
"SH531","47","41.32","5"
"SH531","58","8.47","6"
"SH531","68","31.92","7"
"SH531","72","7.83","8"
"SH532","4","45.38","1"
"SH532","19","15.5","2"
"SH532","27","7.05","3"
"SH532","38","10.08","4"
"SH532","48","30.47","5"
"SH532","55","11.79","6"
"SH532","63","74.51","7"
"SH532","71","8.52","8"
"SH533","2","33.45","1"
"SH533","14","20.94","2"
"SH533","27","5.04","3"
"SH533","35","8.03","4"
"SH533","49","44.09","5"
"SH533","54","10.98","6"
"SH533","69","44.29","7"
"SH533","72","7.85","8"
"SH534","10","21.94","1"
"SH534","14","24.5","2"
"SH534","28","6.98","3"
"SH534","36","9.51","4"
"SH534","41","39.17","5"
"SH534","53","20.56","6"
"SH534","68","85.45","7"
"SH534","72","7.62","8"
"SH535","7","32.54","1"
"SH535","12","21.33","2"
"SH535","26","3","3"
"SH535","38","14.66","4"
"SH535","50","65.74","5"
"SH535","56","10.03","6"
"SH535","63","83.25","7"
"SH535","71","8.81","8"
"SH536","3","20.87","1"
"SH536","20","12.03","2"
"SH536","22","6.01","3"
"SH536","38","8.48","4"
"SH536","47","38.28","5"
"SH536","59","18.49","6"
"SH536","66","82.18","7"
"SH536","72","7.76","8"
"SH537","7","16.67","1"
"SH537","15","15.57","2"
"SH537","27","3.55","3"
"SH537","33","11.07","4"
"SH537","41","61.51","5"
"SH537","51","16.81","6"
"SH537","66","66.5","7"
"SH537","72","7.77","8"
"SH538","3","36.9","1"
"SH538","20","12.98","2"
"SH538","30","3.52","3"
"SH538","34","8.48","4"
"SH538","42","38.91","5"
"SH538","57","18.98","6"
"SH538","69","42.94","7"
"SH538","72","7.88","8"
"SH539","1","30.1","1"
"SH539","12","13.43","2"
"SH539","24","4.5","3"
"SH539","36","4.98","4"
"SH539","43","70.13","5"
"SH539","53","12.55","6"
"SH539","64","26.06","7"
"SH539","71","8.73","8"
"SH540","5","18.03","1"
"SH540","13","18.97","2"
"SH540","26","4.05","3"
"SH540","34","7.5","4"
"SH540","48","52.54","5"
"SH540","59","18.74","6"
"SH540","67","76.64","7"
"SH540","72","7.75","8"
"SH541","3","16.99","1"
"SH541","16","18.22","2"
"SH541","26","3.51","3"
"SH541","33","12.97","4"
"SH541","48","61.43","5"
"SH541","58","8.05","6"
"SH541","70","55.25","7"
"SH541","72","7.39","8"
"SH542","2","45.36","1"
"SH542","19","10.99","2"
"SH542","24","7.52","3"
"SH542","37","9.48","4"
"SH542","46","65.44","5"
"SH542","55","18.36","6"
"SH542","62","35.99","7"
"SH542","71","8.77","8"
"SH543","8","15.93","1"
"SH543","16","10.53","2"
"SH543","22","4.94","3"
"SH543","36","6","4"
"SH543","44","55.79","5"
"SH543","55","16.38","6"
"SH543","64","77.77","7"
"SH543","71","8.87","8"
"SH544","10","17.65","1"
"SH544","13","22.68","2"
"SH544","27","2.49","3"
"SH544","35","10.98","4"
"SH544","46","33.24","5"
"SH544","55","11","6"
"SH544","67","71.03","7"
"SH544","72","7.47","8"
"SH545","2","24.5","1"
"SH545","18","20.6","2"
"SH545","27","4.99","3"
"SH545","33","5.99","4"
"SH545","45","38.53","5"
"SH545","59","20.04","6"
"SH545","68","47.34","7"
"SH545","72","7.71","8"
"SH546","2","32.73","1"
"SH546","19","20.62","2"
"SH546","21","4.44","3"
"SH546","31","13.49","4"
"SH546","44","45.75","5"
"SH546","58","21.91","6"
"SH546","68","66.92","7"
"SH546","72","7.81","8"
"SH547","9","46.97","1"
"SH547","14","23.99","2"
"SH547","25","4.03","3"
"SH547","36","15.07","4"
"SH547","48","71.49","5"
"SH547","53","16.47","6"
"SH547","69","29.5","7"
"SH547","72","7.44","8"
"SH548","5","37.86","1"
"SH548","18","19.9","2"
"SH548","29","6.99","3"
"SH548","32","14.65","4"
"SH548","43","58.31","5"
"SH548","53","17.95","6"
"SH548","64","25.53","7"
"SH548","71","8.53","8"
"SH549","9","43.67","1"
"SH549","15","23.6","2"
"SH549","24","6.94","3"
"SH549","35","7.99","4"
"SH549","46","72.45","5"
"SH549","58","19.09","6"
"SH549","61","45.7","7"
"SH549","71","9.02","8"
"SH550","7","36.07","1"
"SH550","13","15.71","2"
"SH550","25","5.49","3"
"SH550","33","12.62","4"
"SH550","44","37.35","5"
"SH550","55","8.09","6"
"SH550","64","17.01","7"
"SH550","71","8.76","8"
"SH551","1","27.44","1"
"SH551","13","16.33","2"
"SH551","22","6.46","3"
"SH551","38","9.56","4"
"SH551","43","54.99","5"
"SH551","57","7.95","6"
"SH551","65","44.99","7"
"SH551","71","8.75","8"
"SH552","6","25.94","1"
"SH552","15","23.14","2"
"SH552","24","5.5","3"
"SH552","33","14.44","4"
"SH552","50","62.27","5"
"SH552","51","16.5","6"
"SH552","67","52.23","7"
"SH552","72","7.93","8"
"SH553","9","32.05","1"
"SH553","18","9.85","2"
"SH553","27","7.52","3"
"SH553","34","6.44","4"
"SH553","49","52.16","5"
"SH553","53","14.89","6"
"SH553","67","66.7","7"
"SH553","72","7.77","8"
"SH554","3","49.19","1"
"SH554","16","17.25","2"
"SH554","27","4.99","3"
"SH554","36","14.43","4"
"SH554","46","49.81","5"
"SH554","54","20.98","6"
"SH554","67","19.69","7"
"SH554","72","7.87","8"
"SH555","3","20.02","1"
"SH555","15","22.64","2"
"SH555","29","7.05","3"
"SH555","39","10.29","4"
"SH555","45","64.64","5"
"SH555","52","12.96","6"
"SH555","68","33.03","7"
"SH555","72","7.58","8"
"SH556","9","27.03","1"
"SH556","12","19.77","2"
"SH556","26","4.5","3"
"SH556","35","10.95","4"
"SH556","47","39.64","5"
"SH556","55","20.5","6"
"SH556","69","82.26","7"
"SH556","72","7.79","8"
"SH557","9","18.04","1"
"SH557","12","12.55","2"
"SH557","26","2.51","3"
"SH557","32","9.37","4"
"SH557","41","63.36","5"
"SH557","53","20.87","6"
"SH557","61","89.16","7"
"SH557","71","8.48","8"
